Descriptor,Model,Train_Fraction,Train_Percent,Repeat,Fold,Heldout_Substrate,R2(train),MAE(train),RMSE(train),R2(test),MAE(test),RMSE(test),n_train_full,n_train_used,n_test
dg_ch3,GPR[Matern_1.5 + White],0.04,4,4,2,C12,0.9883425782643193,0.086119141286614,0.11340667175277586,0.9565494167523569,0.2476274141880615,0.3050084299658688,6210,249,679
dg_ch3,GPR[Matern_1.5 + White],0.04,4,4,3,C13,0.9882773917918921,0.10466071997685326,0.13711621423790588,0.944008919452401,0.2608434614701264,0.3289969225989921,6483,260,406
dg_ch3,GPR[Matern_1.5 + White],0.04,4,4,4,C14,0.9903954748274857,0.08712787850696198,0.11943149833952754,0.9030252494564077,0.2596878001975736,0.33865657709167607,6471,259,418
dg_ch3,GPR[Matern_1.5 + White],0.04,4,4,5,C17,0.9874471095304416,0.0919067834872873,0.13092804178403303,0.9572687423601643,0.1566746479766576,0.20935245700344246,6082,244,807
dg_ch3,GPR[Matern_1.5 + White],0.04,4,4,6,C18,0.9965892760035501,0.049584848788380854,0.06641661724922866,0.9463999552279657,0.27814904854195466,0.35504326666928454,6285,252,604
dg_ch3,GPR[Matern_1.5 + White],0.04,4,4,7,C19,0.9898981218237648,0.09094708197548299,0.12750638684136775,0.956628221970864,0.215255611097629,0.27739165083365813,6206,249,683
dg_ch3,GPR[Matern_1.5 + White],0.04,4,4,8,C2,0.9933307243589771,0.07109719101232272,0.09395550602699031,0.9628586027199552,0.15703113569812654,0.19891661915363967,6147,246,742
dg_ch3,GPR[Matern_1.5 + White],0.04,4,4,9,C3,0.9939922185098475,0.06891185659349108,0.09294922609794208,0.9043534596419751,0.2014652281433697,0.2765695053801355,5729,230,1160
dg_ch3,GPR[Matern_1.5 + White],0.04,4,4,10,C4,0.9924379956814269,0.07437797103076528,0.09982645018200877,0.8000372488143259,0.3647512438243739,0.4523207432641868,6340,254,549
dg_ch3,GPR[Matern_1.5 + White],0.04,4,5,1,C1,0.9856885018569201,0.11687185060250792,0.14994493243195078,0.9165836115934581,0.24527106249120653,0.30212487220419576,6048,242,841
dg_ch3,GPR[Matern_1.5 + White],0.04,4,5,2,C12,0.9888604442875567,0.08229464296899304,0.11584546511104105,0.9454069605216597,0.2693378341586738,0.3418870687532408,6210,249,679
dg_ch3,GPR[Matern_1.5 + White],0.04,4,5,3,C13,0.9909570854306455,0.08192325039085863,0.1107944469508241,0.9497774040357883,0.24379332165202885,0.3115889084783698,6483,260,406
dg_ch3,GPR[Matern_1.5 + White],0.04,4,5,4,C14,0.9890964655016367,0.09607294436127418,0.1236674641242465,0.8637124309310922,0.3321742445757935,0.4014748102890807,6471,259,418
dg_ch3,GPR[Matern_1.5 + White],0.04,4,5,5,C17,0.9901687852469324,0.08249263232214442,0.1138096753507325,0.9420370572267939,0.18671587803954148,0.24382623801762585,6082,244,807
dg_ch3,GPR[Matern_1.5 + White],0.04,4,5,6,C18,0.9777503932728802,0.11183508251617612,0.14751644917124793,0.9444338452192619,0.2814601835401083,0.3614963167584938,6285,252,604
dg_ch3,GPR[Matern_1.5 + White],0.04,4,5,7,C19,0.994267803067481,0.06108133274246857,0.08197302230246173,0.9522549198698759,0.2260833135418486,0.29104094055362567,6206,249,683
dg_ch3,GPR[Matern_1.5 + White],0.04,4,5,8,C2,0.9844045594067377,0.114951422618917,0.15359773412792938,0.9727307003127807,0.13697797929736316,0.17044291086357297,6147,246,742
dg_ch3,GPR[Matern_1.5 + White],0.04,4,5,9,C3,0.9934201898224468,0.07242605017885431,0.0970025859202628,0.9273025610906281,0.17240627825045848,0.24111776852538996,5729,230,1160
dg_ch3,GPR[Matern_1.5 + White],0.04,4,5,10,C4,0.9868193992813105,0.10020575293419194,0.12900122132513897,0.6387198918458508,0.5326592847278725,0.6079865589717734,6340,254,549
dg_ch3,GPR[Matern_1.5 + White],0.04,4,6,1,C1,0.9886718672863382,0.09398730383228263,0.1208764013883287,0.947761545623826,0.19436447832633086,0.23908699175417153,6048,242,841
dg_ch3,GPR[Matern_1.5 + White],0.04,4,6,2,C12,0.9868254121524532,0.10043005232612466,0.13422578495230056,0.9414156808092874,0.28526053087733466,0.35416425865750994,6210,249,679
dg_ch3,GPR[Matern_1.5 + White],0.04,4,6,3,C13,0.9936547172805322,0.06882058615923943,0.09456781515086066,0.940759873334507,0.26092040158296614,0.33840782793107355,6483,260,406
dg_ch3,GPR[Matern_1.5 + White],0.04,4,6,4,C14,0.9820384104531716,0.111218354308783,0.14181702518798803,0.9262267166138596,0.23632317312179899,0.2953790812712604,6471,259,418
dg_ch3,GPR[Matern_1.5 + White],0.04,4,6,5,C17,0.9859961232589112,0.10953782522241239,0.14078312657291492,0.9409759588336357,0.1867259310061697,0.24604791838795204,6082,244,807
dg_ch3,GPR[Matern_1.5 + White],0.04,4,6,6,C18,0.9940118787830692,0.0662883083845685,0.08691342098298828,0.9362343843475023,0.2951167005201613,0.3872504963514519,6285,252,604
dg_ch3,GPR[Matern_1.5 + White],0.04,4,6,7,C19,0.9908100536971738,0.07569688492063202,0.10328795927977212,0.9322106746916543,0.25408015209049684,0.34679308386098506,6206,249,683
dg_ch3,GPR[Matern_1.5 + White],0.04,4,6,8,C2,0.9869095133362503,0.09160912764831955,0.125609770069337,0.943627213226752,0.1934147653478392,0.24506241130340092,6147,246,742
dg_ch3,GPR[Matern_1.5 + White],0.04,4,6,9,C3,0.9886746895979995,0.10338646344045065,0.13392027420333039,0.916659577566746,0.1896172982673786,0.25816508631852986,5729,230,1160
dg_ch3,GPR[Matern_1.5 + White],0.04,4,6,10,C4,0.9943663357069744,0.0677714466567221,0.09040915074306109,0.6722960271849003,0.4784513152145976,0.5790456539304794,6340,254,549
dg_ch3,GPR[Matern_1.5 + White],0.04,4,7,1,C1,0.9804654053762203,0.11138870667253178,0.14977571567787512,0.9282330892669143,0.22261804915274627,0.28023534764575536,6048,242,841
dg_ch3,GPR[Matern_1.5 + White],0.04,4,7,2,C12,0.9906384588001668,0.08252317989296658,0.10878177533059195,0.9439618449137042,0.27322262554600313,0.3463825075969663,6210,249,679
dg_ch3,GPR[Matern_1.5 + White],0.04,4,7,3,C13,0.9903612820993516,0.09156611443452077,0.12423540322747595,0.9360593535056098,0.27252892140083235,0.3515773778409919,6483,260,406
dg_ch3,GPR[Matern_1.5 + White],0.04,4,7,4,C14,0.9864019081190929,0.11059764476906761,0.1468706793806959,0.9046236132146627,0.2726687807729885,0.33585406707107207,6471,259,418
dg_ch3,GPR[Matern_1.5 + White],0.04,4,7,5,C17,0.9870095386728979,0.10668535263500999,0.14300847016122128,0.9522021513461559,0.16355250235963675,0.22141620338710716,6082,244,807
dg_ch3,GPR[Matern_1.5 + White],0.04,4,7,6,C18,0.9955542535566622,0.0573640126659153,0.08059121762182916,0.9440866484741854,0.2693462210408798,0.3626239356935234,6285,252,604
dg_ch3,GPR[Matern_1.5 + White],0.04,4,7,7,C19,0.9889346247846303,0.0894109535020182,0.11987212291307717,0.9595958273432214,0.2070729501466319,0.2677336021258466,6206,249,683
dg_ch3,GPR[Matern_1.5 + White],0.04,4,7,8,C2,0.9835707580772288,0.10569390372835726,0.14249714372270758,0.9617557111161383,0.15665901534903565,0.20184836931045746,6147,246,742
dg_ch3,GPR[Matern_1.5 + White],0.04,4,7,9,C3,0.9928394152448258,0.08170332530757395,0.10752512706744441,0.8988672485238056,0.20161712694275452,0.28439081882293465,5729,230,1160
dg_ch3,GPR[Matern_1.5 + White],0.04,4,7,10,C4,0.9859289518545824,0.10426105367229196,0.13941566802675007,0.7680737642236455,0.4000216150782111,0.4871322615685465,6340,254,549
dg_ch3,GPR[Matern_1.5 + White],0.04,4,8,1,C1,0.9877169886412548,0.09030414373786484,0.1166477372746281,0.9327903459937364,0.22042645061145968,0.2711918402866329,6048,242,841
dg_ch3,GPR[Matern_1.5 + White],0.04,4,8,2,C12,0.9839504503562175,0.11332792317682949,0.1511301302924661,0.9541980823158644,0.258789285599771,0.31315248939686763,6210,249,679
dg_ch3,GPR[Matern_1.5 + White],0.04,4,8,3,C13,0.9859694764889977,0.10673993437515636,0.1441587991622471,0.9411870001157654,0.27090428743386097,0.33718564509534504,6483,260,406
dg_ch3,GPR[Matern_1.5 + White],0.04,4,8,4,C14,0.9935970133849716,0.0695406919021705,0.09713357405783815,0.7205533316124596,0.5150647288689532,0.5748832394247549,6471,259,418
dg_ch3,GPR[Matern_1.5 + White],0.04,4,8,5,C17,0.9958326694497228,0.062182613182771566,0.08469934298249417,0.9401428943184024,0.18577083326905988,0.24777819300047219,6082,244,807
dg_ch3,GPR[Matern_1.5 + White],0.04,4,8,6,C18,0.9885725166476934,0.09222382754106488,0.12239524884868926,0.9526829922907021,0.25931703700799286,0.33358563508048733,6285,252,604
dg_ch3,GPR[Matern_1.5 + White],0.04,4,8,7,C19,0.9949211735079423,0.05970714166153191,0.07863745413621413,0.9544499209766162,0.22355213188787948,0.2842721664727348,6206,249,683
dg_ch3,GPR[Matern_1.5 + White],0.04,4,8,8,C2,0.9932220856586745,0.07030824714236553,0.09525446482416021,0.9652278349554309,0.15504063538806764,0.19246768219640856,6147,246,742
dg_ch3,GPR[Matern_1.5 + White],0.04,4,8,9,C3,0.9880401319345659,0.09631425672510661,0.12737704640657865,0.895329144701359,0.208207706068017,0.2893227248238603,5729,230,1160
dg_ch3,GPR[Matern_1.5 + White],0.04,4,8,10,C4,0.9860714096586403,0.10204090466827417,0.1429063899379837,0.6702500852562234,0.4873474640025206,0.5808504084365222,6340,254,549
dg_ch3,GPR[Matern_1.5 + White],0.04,4,9,1,C1,0.9905038511701741,0.09291002628941887,0.125128583363483,0.9057661107438687,0.2498151891211815,0.3211177752366181,6048,242,841
dg_ch3,GPR[Matern_1.5 + White],0.04,4,9,2,C12,0.9905129478457637,0.08504012400900755,0.11240510964273906,0.9478529193188375,0.2604074816761516,0.3341404381957775,6210,249,679
dg_ch3,GPR[Matern_1.5 + White],0.04,4,9,3,C13,0.9887832336375539,0.09309683050988021,0.12680038645541888,0.938915897956246,0.2703030267519156,0.34363430126281613,6483,260,406
dg_ch3,GPR[Matern_1.5 + White],0.04,4,9,4,C14,0.9882758516542474,0.10189369280750757,0.13643017611458855,0.9432599812653019,0.19749613796115767,0.2590448224256948,6471,259,418
dg_ch3,GPR[Matern_1.5 + White],0.04,4,9,5,C17,0.9901136630341313,0.08923084126438796,0.12058092606056717,0.9541064052517472,0.16503190370647106,0.21696079471153978,6082,244,807
dg_ch3,GPR[Matern_1.5 + White],0.04,4,9,6,C18,0.9885406179030323,0.08913241096596955,0.11841322062064247,0.9453396696025601,0.28511059690524787,0.358537702129266,6285,252,604
dg_ch3,GPR[Matern_1.5 + White],0.04,4,9,7,C19,0.9916635750456729,0.08677785689555408,0.11657920912440296,0.9495721896476815,0.23358294995447113,0.29910579505301393,6206,249,683
dg_ch3,GPR[Matern_1.5 + White],0.04,4,9,8,C2,0.9934142514772264,0.07664077231562112,0.10537089757120523,0.9533091671856316,0.17843803726498741,0.2230271631882191,6147,246,742
dg_ch3,GPR[Matern_1.5 + White],0.04,4,9,9,C3,0.9930742770802573,0.07973838786634438,0.10719736173448528,0.9046511774337054,0.2016409973188865,0.2761387326808868,5729,230,1160
dg_ch3,GPR[Matern_1.5 + White],0.04,4,9,10,C4,0.9910922121673361,0.08184802653801482,0.10902411199497046,0.7437558865863589,0.4205233588058557,0.5120341201193342,6340,254,549
dg_ch3,GPR[Matern_1.5 + White],0.04,4,10,1,C1,0.9906096359604619,0.08804168266391615,0.11729253831275475,0.9303471616870935,0.20916111000431045,0.2760769812515159,6048,242,841
dg_ch3,GPR[Matern_1.5 + White],0.04,4,10,2,C12,0.9907777934544372,0.08510454474405182,0.112810369526465,0.9461834137122833,0.26585084106038614,0.33944710608961276,6210,249,679
dg_ch3,GPR[Matern_1.5 + White],0.04,4,10,3,C13,0.9921076569138462,0.08348219908907521,0.10974949918849934,0.938966684072756,0.2733399136009304,0.3434914205458248,6483,260,406
dg_ch3,GPR[Matern_1.5 + White],0.04,4,10,4,C14,0.9907166377789551,0.08698340022654476,0.11598789935986882,0.8014193599403135,0.3975907327548075,0.4846169857755552,6471,259,418
dg_ch3,GPR[Matern_1.5 + White],0.04,4,10,5,C17,0.9931445278158411,0.07304124587534946,0.09913035257288633,0.9423620280388845,0.18582736293799085,0.2431417680832214,6082,244,807
dg_ch3,GPR[Matern_1.5 + White],0.04,4,10,6,C18,0.9918632429495814,0.08130296275761036,0.10728077056864294,0.9480210056138627,0.27892652311637794,0.34963318069462185,6285,252,604
dg_ch3,GPR[Matern_1.5 + White],0.04,4,10,7,C19,0.9898649398194711,0.09354178894004041,0.12390508988121834,0.946609892343082,0.23419061144902034,0.30776566703391284,6206,249,683
dg_ch3,GPR[Matern_1.5 + White],0.04,4,10,8,C2,0.9915351472347924,0.08783067164072528,0.11579939466804799,0.9425280909243531,0.1894125564718471,0.2474399173619892,6147,246,742
dg_ch3,GPR[Matern_1.5 + White],0.04,4,10,9,C3,0.9942514377107732,0.06688616968418035,0.09098179440106645,0.8987904884980159,0.2054199796974417,0.28449872504328383,5729,230,1160
dg_ch3,GPR[Matern_1.5 + White],0.04,4,10,10,C4,0.9930112560493826,0.08170101388862686,0.10896745705289515,0.6764565543715192,0.510753897045447,0.5753581327136404,6340,254,549
dg_ch3,GPR[Matern_1.5 + White],0.05,5,1,1,C1,0.9918376322738892,0.09401195041777222,0.12381500576817152,0.9492525574243481,0.19679896460602184,0.235650230424123,6048,303,841
dg_ch3,GPR[Matern_1.5 + White],0.05,5,1,2,C12,0.9924854952173201,0.07300770912689514,0.09507564156364375,0.9622814241104491,0.22803751662441307,0.2841788032810473,6210,311,679
dg_ch3,GPR[Matern_1.5 + White],0.05,5,1,3,C13,0.9917561054935691,0.0796487023036338,0.1063682816921035,0.9359329389463085,0.2769143301774093,0.3519247511945043,6483,325,406
dg_ch3,GPR[Matern_1.5 + White],0.05,5,1,4,C14,0.9907257179994522,0.09187377545293603,0.12409570729934832,0.8711284493892267,0.31571929669053506,0.3903990084865306,6471,324,418
dg_ch3,GPR[Matern_1.5 + White],0.05,5,1,5,C17,0.9847445748469402,0.10465424993858652,0.14855907014235897,0.9517518547727531,0.16141669219911114,0.22245672339335149,6082,305,807
dg_ch3,GPR[Matern_1.5 + White],0.05,5,1,6,C18,0.991038033152442,0.07948239727006767,0.10547623735021705,0.9523308639839791,0.26107983114251443,0.334824589310782,6285,315,604
dg_ch3,GPR[Matern_1.5 + White],0.05,5,1,7,C19,0.9846585578636025,0.10165760322527391,0.14020697740597132,0.9531161405629069,0.22407809967018186,0.2884041129259079,6206,311,683
dg_ch3,GPR[Matern_1.5 + White],0.05,5,1,8,C2,0.988938160463907,0.09159483840120078,0.1258020258882148,0.9608751394046675,0.16010723751416814,0.20415891628864707,6147,308,742
dg_ch3,GPR[Matern_1.5 + White],0.05,5,1,9,C3,0.99329504526886,0.07722733220733417,0.10054774250158323,0.93477226874672,0.16465745604431706,0.22839458168849816,5729,287,1160
dg_ch3,GPR[Matern_1.5 + White],0.05,5,1,10,C4,0.9921436046674603,0.07583654767875417,0.10049318443696437,0.6968665979544786,0.4562585746575295,0.5569149160463507,6340,317,549
dg_ch3,GPR[Matern_1.5 + White],0.05,5,2,1,C1,0.9849991819427611,0.11813211810226174,0.15816995271190434,0.9374289603450922,0.20476876566487473,0.2616661074651724,6048,303,841
dg_ch3,GPR[Matern_1.5 + White],0.05,5,2,2,C12,0.9919865511483839,0.07289854716058956,0.09654717330249055,0.9440998601604187,0.26136948411066824,0.34595569537746906,6210,311,679
dg_ch3,GPR[Matern_1.5 + White],0.05,5,2,3,C13,0.9879836244978213,0.10284763035415727,0.13895441560524918,0.94489212716004,0.25770891757806685,0.32639179673346475,6483,325,406
dg_ch3,GPR[Matern_1.5 + White],0.05,5,2,4,C14,0.9910408045874287,0.08923893326269444,0.11585758045433592,0.909551558361444,0.253047693120821,0.32706247832399377,6471,324,418
dg_ch3,GPR[Matern_1.5 + White],0.05,5,2,5,C17,0.9879208549620526,0.10544222754349548,0.13775072843704092,0.9561382692452403,0.1603513481977441,0.21210363287711995,6082,305,807
dg_ch3,GPR[Matern_1.5 + White],0.05,5,2,6,C18,0.9932564016358367,0.07018821269836373,0.09362182076574856,0.9517625788349655,0.2669590772681784,0.3368144733517917,6285,315,604
dg_ch3,GPR[Matern_1.5 + White],0.05,5,2,7,C19,0.9925015787095265,0.07470907525455384,0.09813155980742794,0.958171122046257,0.20995796618895884,0.2724130316302366,6206,311,683
dg_ch3,GPR[Matern_1.5 + White],0.05,5,2,8,C2,0.984672067861984,0.11095580509161894,0.14992909828065815,0.9489075637750298,0.17929031365784945,0.23330296378187068,6147,308,742
dg_ch3,GPR[Matern_1.5 + White],0.05,5,2,9,C3,0.9821728931453333,0.12372944742976892,0.17228402374332252,0.9089047527495955,0.19503638611040408,0.26990909536263247,5729,287,1160
dg_ch3,GPR[Matern_1.5 + White],0.05,5,2,10,C4,0.987644340128875,0.09404435451880076,0.1247827752903774,0.7237188294080279,0.4350525672539622,0.5316766613753781,6340,317,549
dg_ch3,GPR[Matern_1.5 + White],0.05,5,3,1,C1,0.9894158080159738,0.09435910511500493,0.12427662101105458,0.9231155979977348,0.22666869791476932,0.29005470111399506,6048,303,841
dg_ch3,GPR[Matern_1.5 + White],0.05,5,3,2,C12,0.9901376033538873,0.0818337601967044,0.10655694163187163,0.9557408752410537,0.24805402663887097,0.3078331937876499,6210,311,679
dg_ch3,GPR[Matern_1.5 + White],0.05,5,3,3,C13,0.9850894312918627,0.10450240410787283,0.13813835402881422,0.9385638990646117,0.2751607478595251,0.34462298024914345,6483,325,406
dg_ch3,GPR[Matern_1.5 + White],0.05,5,3,4,C14,0.990170141041804,0.08817199515845107,0.11954867599958188,0.9116943008060817,0.25458728786851637,0.32316516879828394,6471,324,418
dg_ch3,GPR[Matern_1.5 + White],0.05,5,3,5,C17,0.991322681727778,0.08852650227698272,0.1157802709076987,0.9474733640598069,0.17602264914023796,0.23211062364932955,6082,305,807
dg_ch3,GPR[Matern_1.5 + White],0.05,5,3,6,C18,0.9883127259883908,0.0896865207976331,0.11819465440881247,0.9508903171465554,0.26807207291345936,0.33984608344998635,6285,315,604
dg_ch3,GPR[Matern_1.5 + White],0.05,5,3,7,C19,0.9892650431356693,0.09400063334979979,0.12569130248578828,0.9549312765245351,0.20864878452848,0.2827661381888702,6206,311,683
dg_ch3,GPR[Matern_1.5 + White],0.05,5,3,8,C2,0.9929711988532705,0.0750370956477639,0.09943506391960626,0.9537222822769087,0.17180418471307904,0.2220383117386344,6147,308,742
dg_ch3,GPR[Matern_1.5 + White],0.05,5,3,9,C3,0.9880064691412447,0.10522568666311821,0.13898831880853435,0.9163942959150182,0.19338104070198409,0.25857564367544456,5729,287,1160
dg_ch3,GPR[Matern_1.5 + White],0.05,5,3,10,C4,0.9855038598307546,0.0984970498995606,0.1304723415075008,0.7969744931336218,0.3684232767837443,0.455771594591244,6340,317,549
dg_ch3,GPR[Matern_1.5 + White],0.05,5,4,1,C1,0.9820091704331401,0.11107244204880566,0.14673860308695288,0.9489739143314782,0.1785095468176213,0.23629629668856228,6048,303,841
dg_ch3,GPR[Matern_1.5 + White],0.05,5,4,2,C12,0.9890004611270753,0.08070196524322859,0.10866892934874638,0.953842007790489,0.2538984679972211,0.3143673920742366,6210,311,679
dg_ch3,GPR[Matern_1.5 + White],0.05,5,4,3,C13,0.9893651135976496,0.0995438779324386,0.13072974263807938,0.9481418855223254,0.24720534084353168,0.31662176990307084,6483,325,406
dg_ch3,GPR[Matern_1.5 + White],0.05,5,4,4,C14,0.9856716306846822,0.10953928480767375,0.1508254369373661,0.9108934150165138,0.2614246871791819,0.3246273292451919,6471,324,418
dg_ch3,GPR[Matern_1.5 + White],0.05,5,4,5,C17,0.9884501043483541,0.09088555748318429,0.12603554517285215,0.9647298289733834,0.14341266990347623,0.19019934087181212,6082,305,807
dg_ch3,GPR[Matern_1.5 + White],0.05,5,4,6,C18,0.9914123887224514,0.07899334920743807,0.11113010885910443,0.9489812549798757,0.27381148439724734,0.3463885997890996,6285,315,604
dg_ch3,GPR[Matern_1.5 + White],0.05,5,4,7,C19,0.9897647707784651,0.0928168776175634,0.12804441362129632,0.9603933069416072,0.20225408730128433,0.26507823078210385,6206,311,683
dg_ch3,GPR[Matern_1.5 + White],0.05,5,4,8,C2,0.9911037617617584,0.08242890831376991,0.10976366922538325,0.9582145211817567,0.1632672812930142,0.21098648733061728,6147,308,742
dg_ch3,GPR[Matern_1.5 + White],0.05,5,4,9,C3,0.9907639630055762,0.08371666684682537,0.11354215270739021,0.9234856139559144,0.17683048803375703,0.2473666849858873,5729,287,1160
dg_ch3,GPR[Matern_1.5 + White],0.05,5,4,10,C4,0.988404863910192,0.09585210493788193,0.12852468493956903,0.7232210967589718,0.45278264701051046,0.5321553652857203,6340,317,549
dg_ch3,GPR[Matern_1.5 + White],0.05,5,5,1,C1,0.9850604257374003,0.11536817117238882,0.14825127401393212,0.9249680336363351,0.22777947059760995,0.2865391395667142,6048,303,841
dg_ch3,GPR[Matern_1.5 + White],0.05,5,5,2,C12,0.9867076881995479,0.09061014812926568,0.12573557960807302,0.9530354631174738,0.2479083013774364,0.3171020572366922,6210,311,679
dg_ch3,GPR[Matern_1.5 + White],0.05,5,5,3,C13,0.9918391331726317,0.07937471998493374,0.10702134655268997,0.9497024426841625,0.24251533108921652,0.3118213577989773,6483,325,406
dg_ch3,GPR[Matern_1.5 + White],0.05,5,5,4,C14,0.988915960466479,0.09765990496835665,0.1259528559442253,0.8826794744636903,0.3024383332631443,0.37249219638856684,6471,324,418
dg_ch3,GPR[Matern_1.5 + White],0.05,5,5,5,C17,0.9891754383202316,0.09021245076558655,0.12424372744296655,0.947154693602002,0.1748702477757486,0.23281364746097039,6082,305,807
dg_ch3,GPR[Matern_1.5 + White],0.05,5,5,6,C18,0.9829708814371724,0.09952157703741914,0.1344910434534424,0.9534946767593556,0.2622579394628211,0.33071206431555916,6285,315,604
dg_ch3,GPR[Matern_1.5 + White],0.05,5,5,7,C19,0.9921569549232748,0.0701359324690355,0.09515912726487834,0.9497492878669687,0.22958998826196225,0.2985801159419279,6206,311,683
dg_ch3,GPR[Matern_1.5 + White],0.05,5,5,8,C2,0.9829040747410981,0.11802735838004484,0.1587105904650912,0.9755975829022335,0.12809358177034225,0.16123464776521026,6147,308,742
dg_ch3,GPR[Matern_1.5 + White],0.05,5,5,9,C3,0.9943733597957264,0.06765176474740599,0.09198982881395909,0.9330941615091023,0.16556186748562363,0.23131386702141266,5729,287,1160
dg_ch3,GPR[Matern_1.5 + White],0.05,5,5,10,C4,0.9857365055902619,0.10376023867066718,0.1322720677008022,0.6470578298696521,0.5261506767488194,0.6009297831596369,6340,317,549
dg_ch3,GPR[Matern_1.5 + White],0.05,5,6,1,C1,0.9870609420942562,0.10026888804939803,0.12939645530508528,0.9470585602973506,0.19119645940789928,0.24069034092331004,6048,303,841
dg_ch3,GPR[Matern_1.5 + White],0.05,5,6,2,C12,0.9868182205466678,0.09891063146234348,0.13251351702065253,0.9427507354836324,0.27968230334410654,0.3501055483286728,6210,311,679
dg_ch3,GPR[Matern_1.5 + White],0.05,5,6,3,C13,0.9904990088085741,0.08336579084499841,0.1132986354436166,0.9390045326506881,0.26438541283475525,0.34338489939625566,6483,325,406
dg_ch3,GPR[Matern_1.5 + White],0.05,5,6,4,C14,0.9835161283436655,0.10603746700398865,0.13739196797972167,0.9280557488177571,0.2312485326277416,0.2916944911839175,6471,324,418
dg_ch3,GPR[Matern_1.5 + White],0.05,5,6,5,C17,0.9835313846518915,0.11648714727800127,0.1526153468782936,0.9478838100453405,0.17593788824733195,0.23120198261692948,6082,305,807
dg_ch3,GPR[Matern_1.5 + White],0.05,5,6,6,C18,0.9918807678487934,0.07478537313257777,0.10246371440265387,0.9445617279451198,0.2698984391989515,0.3610800942961064,6285,315,604
dg_ch3,GPR[Matern_1.5 + White],0.05,5,6,7,C19,0.9878961983544089,0.08741203995525872,0.11771712487598619,0.9388224256948063,0.24512415152112405,0.32944725898024585,6206,311,683
dg_ch3,GPR[Matern_1.5 + White],0.05,5,6,8,C2,0.979891231537763,0.11069062811397529,0.153328568111693,0.9531950211165278,0.1715011199814932,0.22329961638951024,6147,308,742
dg_ch3,GPR[Matern_1.5 + White],0.05,5,6,9,C3,0.9887758867660857,0.10286231907661413,0.13467381859509456,0.9189275653383937,0.17949595187933806,0.2546280638911935,5729,287,1160
dg_ch3,GPR[Matern_1.5 + White],0.05,5,6,10,C4,0.9935675175012504,0.07399447527967114,0.09862131974229214,0.6971497637549453,0.4661532082929072,0.5566547399951202,6340,317,549
dg_ch3,GPR[Matern_1.5 + White],0.05,5,7,1,C1,0.9801350312990054,0.10976390416961967,0.1503271701276771,0.9444421590380474,0.19992525112653486,0.24656615825104855,6048,303,841
dg_ch3,GPR[Matern_1.5 + White],0.05,5,7,2,C12,0.9905912260563483,0.08370892809275525,0.10871180378632721,0.9434692243713797,0.27723523904193437,0.34790166693300306,6210,311,679
dg_ch3,GPR[Matern_1.5 + White],0.05,5,7,3,C13,0.9901710668971904,0.09082228691773013,0.12419161917012775,0.9473094712702941,0.2469524770062412,0.31915282245017457,6483,325,406
dg_ch3,GPR[Matern_1.5 + White],0.05,5,7,4,C14,0.9876153979225377,0.10776450171030354,0.14171544515058493,0.888334249905652,0.31593752896473165,0.36340439282271986,6471,324,418
dg_ch3,GPR[Matern_1.5 + White],0.05,5,7,5,C17,0.9880261661533484,0.10462855734255004,0.13876320968017408,0.9471111177918907,0.1710024048257464,0.23290961580202274,6082,305,807
dg_ch3,GPR[Matern_1.5 + White],0.05,5,7,6,C18,0.9946705617770408,0.06384241679753981,0.08734982662183338,0.9479381739479964,0.2598434906341992,0.34991165059067564,6285,315,604
dg_ch3,GPR[Matern_1.5 + White],0.05,5,7,7,C19,0.9877126010059403,0.09164608377563527,0.12310927770289867,0.9619413927495847,0.19848526734257677,0.2598461087749288,6206,311,683
dg_ch3,GPR[Matern_1.5 + White],0.05,5,7,8,C2,0.9809989822583803,0.11561718631320377,0.1534012009024789,0.9586922680606239,0.16591658261650327,0.20977688160161467,6147,308,742
dg_ch3,GPR[Matern_1.5 + White],0.05,5,7,9,C3,0.9901718564853632,0.09216066434992339,0.1233190931114155,0.9000716966818496,0.20442652083918675,0.28269225940399734,5729,287,1160
dg_ch3,GPR[Matern_1.5 + White],0.05,5,7,10,C4,0.9863976206946491,0.1059698436122931,0.1422486757811513,0.7736563324317391,0.39665693637977445,0.4812338050581777,6340,317,549
dg_ch3,GPR[Matern_1.5 + White],0.05,5,8,1,C1,0.9859517812699118,0.09383564247787576,0.12625247787955304,0.9386322779998177,0.20710134851316578,0.2591378131956515,6048,303,841
dg_ch3,GPR[Matern_1.5 + White],0.05,5,8,2,C12,0.9818895743873483,0.11292617682527846,0.15189682264156318,0.9521627445775592,0.26145925544124776,0.32003477026490595,6210,311,679
dg_ch3,GPR[Matern_1.5 + White],0.05,5,8,3,C13,0.9865061333061179,0.0992331749564999,0.13746313201186863,0.9413433796047442,0.27108696989298814,0.3367370706624735,6483,325,406
dg_ch3,GPR[Matern_1.5 + White],0.05,5,8,4,C14,0.9945498678881549,0.06527161169501942,0.08986853880951372,0.6873400403795411,0.5421179682656783,0.6080878313576199,6471,324,418
dg_ch3,GPR[Matern_1.5 + White],0.05,5,8,5,C17,0.995683028593949,0.06250004119589331,0.08535318731823176,0.928514150907363,0.20071944673146488,0.27077917753420605,6082,305,807
dg_ch3,GPR[Matern_1.5 + White],0.05,5,8,6,C18,0.9864448447365455,0.09586841640559314,0.13014372933310162,0.9546282858361406,0.25252170375872796,0.326656495315823,6285,315,604
